SICLI;SICLI;nicolas.brotchie@sicli.com;0232834550;2013-04-12 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR46702000522;NULL;BAT 1A de Saint Exupéry;BAT 1A de Saint Exupéry;76121;LE GRAND QUEVILLY;FRA;FRANCE;0.000000
SOPHOS;SOPHOS;christophe.pepin@sophos.fr;0134348000;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;River Ouest;River Ouest;95870;BEZONS;FRA;;0.000000
STILOG;STILOG I.S.T;philippe.barbier@stilog.com;0147292634;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2015-11-20 00:00:00.000;107-111, avenue Clémenceau;107-111, avenue Clémenceau;92022;NANTERRE Cedex;FRA;;0.000000
COMSOFTDIRECT;COMSOFT Direct;alice.eluere@comsoft.fr;0497215859;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;37831772100066;NULL;2015-12-08 00:00:00.000;120, route des Macarons;120, route des Macarons;06905;SOPHIA ANTIPOLIS Cedex;FRA;;0.000000
COPYMIX;COPYMIX;dmartins@copymix.com;0160345480;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2022-09-12 00:00:00.000;28. Rue Léon Jouhaux;28. Rue Léon Jouhaux;77183;CROISSY BEAUBOURG;FRA;;0.000000
CORBEL1;Maître CORBEL Christine;corbel.avocat@wanadoo.fr;0231500882;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;35, Rue Ecuyère;35, Rue Ecuyère;14006;CAEN CEDEX 1;FRA;;0.000000
CPOD1;ALTITUDE TELECOM;service.client@altitudetelecom.fr;0805760760;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Magellan;Magellan;76130;MONT SAINT AIGNAN;FRA;;0.000000
CU;COMPUTERS UNLIMITED;sburlett@unlimited.com;0182647656;2012-06-18 00:00:00.000;2023-03-30 18:58:33.000;NULL;NULL;2023-06-30 00:00:00.000;11 rue Ernest Renan;11 rue Ernest Renan;92000;NANTERRE;FRA;;50000.000000
DBCOM;DB COM;contact@agence-dbcom.fr;0235415443;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2019-07-22 00:00:00.000;10 Place Léon Meyer;10 Place Léon Meyer;76600;LE HAVRE;FRA;;0.000000
EDIROL;EDIROL DIRECT FRANCE;yannp@edirol.co.uk;0810000371;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;C/O ROLAND FRANCE Parc de l'Esplana;C/O ROLAND FRANCE Parc de l'Esplana;77462;SAINT THIBAULT LAGNY CEDEX;FRA;;0.000000
HERCEPOIROTBOURDA;Maîtres HERCE et POIROT-BOURDAIN;selarl@herce-avocat.org;0235716210/0235886910;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR90331593459;NULL;30-32 Rue aux ours;30-32 Rue aux ours;76003;ROUEN Cedex 2;FRA;;0.000000
KLEINANDMORE;KLEIN & MORE SARL;sdumont@kleinandmore.fr;0493001202;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;NCI SOPHIA-ANTIPOLIS;NCI SOPHIA-ANTIPOLIS;06906;SOPHIA-ANTIPOLIS Cedex;FRA;;0.000000
AVANGATEBV;AVANGATE BV;info@avangate.com;;2018-05-15 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2018-04-26 00:00:00.000;Curserstraat 93 2nd Floor;Curserstraat 93 2nd Floor;1081 CN;AMSTERDAM;FRA;FRANCE;0.000000
PATSAYSNOW;Pat Says Now GmbH & Co. KG;barwich@pat-says-now.com;49(0)2041-3728100;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Weusterstrasse 7;Weusterstrasse 7;D-46240;BOTTROP;DEU;ALLEMAGNE;0.000000
ATMIS;AT & MIS;contact@atmis.fr;0251896189;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;11, rue de Bretagne;11, rue de Bretagne;44240;LA CHAPELLE SUR ERDRE;FRA;;0.000000
AUTOCREA;AUTOCREA PUBLICITE;contact@autocrea.fr;0235704704;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR17439661943;2022-04-15 00:00:00.000;3 Rue Pierre Gilles de Gennes;3 Rue Pierre Gilles de Gennes;"76130 ";MONT SAINT AIGNAN;FRA;;0.000000
AVESTA;AVESTA;cyril.lorieux@avesta.fr;0145140580;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;1, avenue Louison Bobet;1, avenue Louison Bobet;94120;FONTENAY SOUS BOIS;FRA;;0.000000
BIRDIES;BIRDIES;i.auge@birdies-accueil.com;0231863310;2017-11-06 00:00:00.000;2020-10-04 13:32:03.000;51846653700058;FR64518466537;NULL;9 Rue Sadi Carnot;9 Rue Sadi Carnot;14000;CAEN;FRA;FRANCE;0.000000
YIGITOGLOU;Mr YIGITOGLOU EMRE;m.yigitoglou@vicat.fr;0680592455;2013-01-08 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;"12; Impassse du Chandelier";"12; Impassse du Chandelier";76500;ELBEUF;FRA;FRANCE;0.000000
AFTECHNOLOGIES;AF TECHNOLOGIES;contact@aftechnologies.fr;0261535500;2020-07-08 16:16:24.000;2022-05-13 11:02:22.000;80786124000016;NULL;NULL;ZAC des Capucines;ZAC des Capucines;14860;RANVILLE;FRA;FRANCE;0.000000
DEKRAINDUSTRIALSA;DEKRA INDUSTRIAL SAS;compta.clients@dekra.com;0555584445;2020-08-05 16:57:43.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;19 Rue Stuart Mill;19 Rue Stuart Mill;87008;LIMOGES Cedex 1;FRA;FRANCE;0.000000
TGSFRANCE;TGS FRANCE AVOCATS;caen@tgs-avocats.fr;0231066503;2020-08-13 14:14:23.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;2Bis Longue Vue des Astronomes;2Bis Longue Vue des Astronomes;14111;LOUVIGNY;FRA;FRANCE;0.000000
SCIO;SCIO SARL;kbaumard@scio-agence.com;0613580660;2022-05-25 15:00:58.000;2023-02-09 10:04:54.000;NULL;NULL;2022-10-04 00:00:00.000;"4 RUE DU TIR AU CANON ";"4 RUE DU TIR AU CANON ";1227;CAROUGE;CHE;SUISSE;0.000000
CAUXDEPANNAGESER1;CAUX DEPANNAGE SERVICES;contact@cds.expert;0235398948;2022-06-03 14:40:36.000;2022-06-03 14:41:25.000;85372211400016;FR82853722114;NULL;ZA du Mesnil;ZA du Mesnil;76170;LILLEBONNE;FRA;FRANCE;0.000000
VIENNEDOC;VIENNE DOCUMENTIQUE;kchastanet@viennedoc.com;0459303131;2022-06-22 15:02:57.000;2023-01-13 14:28:06.000;NULL;NULL;2022-12-09 00:00:00.000;150 AVENUE DES HAUTS DE CHAUME;150 AVENUE DES HAUTS DE CHAUME;86280;Saint-Benoît;FRA;FRANCE;0.000000
CABLINGPM;CABLING PMO;motin.pascal@neuf.fr;;2022-07-20 11:08:53.000;2023-02-13 16:06:49.000;39307266500028;NULL;2023-02-04 00:00:00.000;6 Route de Troarn;6 Route de Troarn;14810;Gonneville-en-Auge;FRA;FRANCE;0.000000
LINDY;LINDY France;Francois.cosset@lindy.fr;0388208332;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;6, rue Rapp;6, rue Rapp;67451;MUDOLSHEIM CEDEX;FRA;;0.000000
MAINTRONICCAEN;Ste Maintronic Caen;p.jourdan@maintronic.fr;0231703020;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;442, Route de Rocquencourt;442, Route de Rocquencourt;14123;IFS;FRA;;0.000000
MAISONDUNUMERIQUE;SAS MDN;professionnel@maisondunumerique.com;0494271646;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;112 rue du Docteur Guerin;112 rue du Docteur Guerin;83077;TOULON CEDEX 9;FRA;;0.000000
MAXDATA;MAXDATA;irene.cerqueira@maxdata.com;0169112990;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;7 avenue du Général de Gaulle;7 avenue du Général de Gaulle;91090;LISSES;FRA;;0.000000
NAOTIC;NAOTIC SAS;commandes@naotic.fr;0228076000;2016-08-29 00:00:00.000;2023-02-10 13:57:38.000;NULL;NULL;2023-06-19 00:00:00.000;IDEAPARK du Bois Cesbron;IDEAPARK du Bois Cesbron;44700;ORVAULT;FRA;FRANCE;0.000000
PINCON1;PINÇON PAYSAGE ET DECORATION;contact@pincon-paysage.com;0231265120;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;41765202100011;NULL;NULL;2 Haute rue;2 Haute rue;14980;ROTS;FRA;;0.000000
PROFECLIM;PROFECLIM;profeclim@aol.com;0235073292;2017-05-23 00:00:00.000;2020-10-04 13:32:03.000;43141837500017;FR45431418375;NULL;39-41 Rue Saint Eloi;39-41 Rue Saint Eloi;76000;ROUEN;FRA;FRANCE;0.000000
RAINING;TIGER LOGIC France;robert.janovszky@tigerlogic.com;0155289999;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;47 boulevard de CHARONNE;47 boulevard de CHARONNE;75011;PARIS;FRA;;0.000000
REKAH;REKAH Europe;sales@rekah-europe.com;0148216121;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;2 rue de la Montjoie;2 rue de la Montjoie;93210;La Plaine St Denis;FRA;;0.000000
REMYDAVID;David REMY;davrem@me.com;0613721998;2014-12-11 00:00:00.000;2020-10-04 13:32:03.000;52844519000028;NULL;2016-05-24 00:00:00.000;20 Rue Guyon de Guercheville;20 Rue Guyon de Guercheville;14200;HEROUVILLE SAINT CLAIR;FRA;FRANCE;0.000000
SOCOMEC;SOCOMEC;ups.paris.dcm@socomec.com;0145146390;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;BP 10;BP 10;67235;BENFELD CEDEX;FRA;;0.000000
SOFFILOG1;SOFFILOG;contact@soffilog.fr;0144778250;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;25, rue d'Astorg;25, rue d'Astorg;75008;PARIS;FRA;;0.000000
CIMIS;CIMIS;info@cimis.fr;0472697080;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;33 Chemin des Avoux;33 Chemin des Avoux;01120;DAGNEUX;FRA;;0.000000
CLOSYSTEM;CLOSYSTEM;contact@closystem.com;0231155131;2012-10-12 00:00:00.000;2020-10-04 13:32:03.000;58382151700021;FR68583821517;NULL;3 RN 13;3 RN 13;14650;CARPIQUET;FRA;FRANCE;0.000000
DELL;DELL COMPUTER SA;sandrine_graffin@dell.com;0499754662;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2015-12-08 00:00:00.000;1, Rond pont Benjamin Franklin;1, Rond pont Benjamin Franklin;34938;MONTPELLIER CEDEX 9;FRA;;0.000000
DISPOSELEC;DISPOSELEC;ccailler@disposelec.com;0240182333;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;15 rue du Bois Briand;15 rue du Bois Briand;44301;NANTES CEDEX 3;FRA;;0.000000
DRBOTT;DR BOTT FRANCE;info@drbott.fr;0145991423;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2018-03-21 00:00:00.000;Fermes des Lyons;Fermes des Lyons;94440;SANTENY;FRA;;0.000000
FORGESDEBACCHUS;LES FORGES DE BACCHUS;philippe-pelletier@forges-bacchus.com;0231775520;2013-12-30 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;5 Rue de l'Ecole;5 Rue de l'Ecole;14210;MISSY;FRA;FRANCE;0.000000
HYPCOMTECHNOLOGIE;HYPCOM TECHNOLOGIES;a.duvignaux@hypcom.com;0149454362;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;5/7, rue Morand;5/7, rue Morand;93583;SAINT OUEN Cedex;FRA;;0.000000
IRISCOMPUTER;IRIS COMPUTER;preynat@iris-computer.com;0472710661;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Impasse Passoir;Impasse Passoir;;;FRA;CLICHY;0.000000
KAERWOOD;KAERWOOD;kaerwood2@alicepro.fr;0296140829;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;44240507200046;NULL;NULL;6 Chemin de Kersoles;6 Chemin de Kersoles;22300;LANNION;FRA;;0.000000
KALIKREA;KALIKREA;contact@kalikrea.com;0981731890;2013-07-25 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2013-07-25 00:00:00.000;116 Rue ndré Bollier;116 Rue ndré Bollier;69007;LYON;FRA;FRANCE;0.000000
ELSINORETECHNOLOG;ELSINORE TECHNOLOGIES;sales@screenconnect.com;19195320022;2013-06-06 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2016-10-03 00:00:00.000;4700 Six Forks Road Suite 320;4700 Six Forks Road Suite 320;NC 27609;RALEIGH;USA;USA;0.000000
A2L;A2L;hminaud@a2l.fr;0130133600/05;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR72410549901;2017-07-06 00:00:00.000;38, Rue de Panicale;38, Rue de Panicale;78320;LA VERRIERE;FRA;;0.000000
ACER;ACER - Service Pièces Détachées;acer_online@acer.fr;0148635151;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Parc des Reflets - Batiment K;Parc des Reflets - Batiment K;95700;ROISSY EN FRANCE;FRA;;0.000000
ACSINTERNATIONAL;ACS International;parent.f@acsinternational.fr;0147858282;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;35, avenue de Verdun;35, avenue de Verdun;92250;LA GARENNE COLOMBES;FRA;;0.000000
AFFIDSYSTEMES;AFFID Systèmes;affid@wanadoo.fr;0146608740;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;10, avenue de Camberwell;10, avenue de Camberwell;92330;SCEAUX;FRA;;0.000000
AIREDEPRINT;AIRE DE PRINT;contact@R2print.fr;0144390219;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;50109617600018;FR00501096176;NULL;19 Rue de Sevres;19 Rue de Sevres;75006;PARIS;FRA;;0.000000
APPLICATIONSYSTEM;APPLICATION SYSTEMS PARIS;yohann.wallner@application-systems.fr;0970408416;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR25492333075;NULL;4. chemin des Billebault;4. chemin des Billebault;77930;CHAILLY EN BIERE;FRA;;0.000000
BAUGE;CABINET BAUGE;lisieuxhommet@agence.generali.fr;0231621334;2012-06-18 00:00:00.000;2023-05-30 10:03:45.000;NULL;NULL;NULL;Résidence du Moulin à Tan;Résidence du Moulin à Tan;14100;LISIEUX;FRA;;0.000000
TRANSPARENCE;SARL Transparence;transparence.accueil@gmail.com;0235730465;2014-08-27 00:00:00.000;2022-03-25 09:08:57.000;NULL;NULL;NULL;33 Quai du Havre;33 Quai du Havre;76000;ROUEN;FRA;FRANCE;0.000000
VTC;VTC DISTRIBUTION;defossez.f@microconseil.com;0149794276;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;2, Rue Kefir;2, Rue Kefir;94537;ORLY CEDEX;FRA;;0.000000
QUALIGRAF;QUALIGRAF;aprigent@qualigraf.fr;0155763838;2020-02-13 11:49:50.000;2022-12-02 11:50:01.000;NULL;NULL;2022-11-28 00:00:00.000;32 Rue Brancion;32 Rue Brancion;75015;"PARIS ";FRA;FRANCE;0.000000
MOBILISFRANCE;MOBILIS FRANCE;cbiguenet@mobiliscase.com;;2020-06-29 10:49:41.000;2020-10-04 13:32:03.000;NULL;NULL;2020-10-30 00:00:00.000;"Parc Altais ";"Parc Altais ";74640;CHAVANOD;FRA;FRANCE;0.000000
UPTOOREGION;UPTOO REGION;compta@uptoo.fr;0140284694;2020-11-25 12:01:46.000;2020-11-25 12:02:29.000;NULL;NULL;NULL;10 Rue d'Uzès;10 Rue d'Uzès;75002;PARIS;FRA;FRANCE;0.000000
GARAGEMAXIME;GARAGE MAXIME;garage.maxime0799@orange.fr;0231236067;2022-03-11 11:21:24.000;2022-03-11 11:22:26.000;40048764100013;FR80400487641;2023-02-08 00:00:00.000;1 Route de Vimont;1 Route de Vimont;14370;ARGENCES;FRA;FRANCE;0.000000
LESTOQUESREBELLES;LES TOQUES REBELLES;info@lestoquesrebelles.fr;0231536391;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;49760515400010;FR24497605154;NULL;8 Rue des compagnons;8 Rue des compagnons;14000;CAEN;FRA;;0.000000
MANCHEATLANTIQUEP;MANCHE ATLANTIQUE PRESSE;diffusion@lejournaldesentreprises.com;;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;42408109900014;FR39424081099;2013-03-23 00:00:00.000;1 Allée Baco;1 Allée Baco;"44032 ";NANTES CEDEX 1;FRA;;0.000000
MCLSAMAR;MCL SAMAR;odile@mclsamar.com;0139222444;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2019-03-20 00:00:00.000;20, Allée des Souches;20, Allée des Souches;78260;ACHERES;FRA;;0.000000
MEDEF1;MEDEF CALVADOS;contact@medef-calvados.fr;0231060990;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Maison des Professions;Maison des Professions;14000;CAEN;FRA;;0.000000
MITOITERIEUNIVERR;MIROITERIE UNI-VERRE ROUEN;rouen@miroiterie-univerre.fr;0235003450;2016-03-25 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;29 Avenue Jean Rondeau;29 Avenue Jean Rondeau;76100;ROUEN;FRA;FRANCE;0.000000
MUSYMATHILDE;MUSY MATHILDE;mathilde.musy@live.fr;0602241652;2018-12-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;5 chemin du roy;5 chemin du roy;27400;heudebouville;FRA;FRANCE;0.000000
OPENMAC;Open Mac;infos@open-mac.com;0387298558;2014-06-05 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2022-07-29 00:00:00.000;11 rue de l'Eglise;11 rue de l'Eglise;57660;LIXING ST AVOLD;FRA;FRANCE;0.000000
SAMSUNGSERVICES;SAMSUNG SERVICES;mcamus@samsung.com;0825086565;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;305, Rue de la Belle Etoile;305, Rue de la Belle Etoile;95950;ROISSY CDG Cedex;FRA;;0.000000
SERIPRIM1;SERIPRIM;seriprim@wanadoo.fr;0231625440;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2015-10-12 00:00:00.000;ZAC Les Hauts de Glos;ZAC Les Hauts de Glos;14100;GLOS;FRA;;0.000000
EASYLAMPS;EASYLAMPS;info@easylamps.eu;+33171864661;2017-05-15 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2017-08-09 00:00:00.000;33 Rue de la Révolution;33 Rue de la Révolution;93100;MONTREUIL;FRA;FRANCE;0.000000
EMME;EMME;mchretien@emmefdv.com;0153046025;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;48, Boulevard des Batignoles;48, Boulevard des Batignoles;75017;PARIS;FRA;;0.000000
GAMMAGLOBAL;GAMMA GLOBAL;jparis@alteroption.com;0141110585;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2014-06-23 00:00:00.000;"1 Villa Aubert ";"1 Villa Aubert ";92600;ASNIERES SUR SEINE;FRA;;0.000000
INFOCOMFRANCE;INFOCOM FRANCE;contact@infocom-france.fr;0442328592;2015-09-08 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2020-06-19 00:00:00.000;ZI Les Paluds;ZI Les Paluds;13785;AUBAGNE Cedex;FRA;FRANCE;0.000000
KIWIBACKUP;KIWI BACKUP;info@kiwi-backup.com;0389333888;2012-06-18 00:00:00.000;2023-06-15 14:45:59.000;NULL;NULL;2023-06-15 00:00:00.000;40 Rue Victor Schoelcher;40 Rue Victor Schoelcher;68200;MULHOUSE;FRA;;0.000000
COMLINE;ComLine GmbH;jeremie.allou@comline-shop.de;;2017-09-06 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2021-07-30 00:00:00.000;Lise Meitner Strasse 16;Lise Meitner Strasse 16;24941;FLENSBURG;DEU;ALLEMAGNE;0.000000
AIPST;PST;aipst@aipst.asso.fr;0231727500;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;78071204800021;NULL;NULL;10 Avenue du 43ème Régime d'artill;10 Avenue du 43ème Régime d'artill;14020;CAEN CEDEX;FRA;;0.000000
APCONDULEUR;APC;nathalie.deoliveira@apcc.com;0141905268;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;;;;;FRA;;0.000000
ARGANNE;ARGANNE SARL;contact@arganne.fr;;2019-01-15 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2021-03-17 00:00:00.000;27 Rue Emile Zola;27 Rue Emile Zola;69191;SAINT-FONS CEDEX;FRA;FRANCE;0.000000
BIGSOOL;BIGSOOL;marjorie@archipad.com;;2016-06-22 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2016-06-22 00:00:00.000;310 Rue du Vallon;310 Rue du Vallon;06560;VALBONNE;FRA;FRANCE;0.000000
TELECOMSERVICE;TELECOM SERVICE;info@telecom-service.fr;0231352555;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;38964402200052;FR16389644022;NULL;Boulevard de l'Espérance;Boulevard de l'Espérance;14903;CAEN CEDEX 9;FRA;;0.000000
TILOLI;TILOLI;orders@tiloli.fr;0238634171;2012-06-18 00:00:00.000;2023-06-06 11:22:31.000;NULL;NULL;2023-06-06 00:00:00.000;121 rue des Hêtres;121 rue des Hêtres;45590;ST CYR EN VAL;FRA;;0.000000
TUTOROM;MICRO CONSEIL INTERNATIONAL;defossez.f@microconseil.com;0149794276;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;TUTOROM DISTRIBUTION;TUTOROM DISTRIBUTION;94537;ORLY CEDEX;FRA;;0.000000
SPACEPEPPER;SPACE PEPPER;amaury@space-pepper.com  // commandes@space-pepper.com;;2020-12-11 09:09:18.000;2023-06-17 17:08:39.000;NULL;NULL;2023-06-21 00:00:00.000;815 La Pyrénéenne;815 La Pyrénéenne;31670;LABEGE;FRA;FRANCE;0.000000
SCPLAFORETMALHERB;SCP LAFORET MALHERBE VALERY DESERT;accueil.vlmv@huissier-justice.fr;0231863209;2021-03-24 15:27:38.000;2021-03-24 15:29:39.000;NULL;FR47497947507;NULL;22 Avenue Père Charles de Foucauld;22 Avenue Père Charles de Foucauld;14061;CAEN CEDEX 4;FRA;FRANCE;0.000000
SERRURERIEVOISIN;SERRURERIE VOISIN;contact@serrurerie-voisin.fr;0231846821;2021-04-08 11:25:21.000;2021-04-08 11:26:07.000;31865082700013;FR33318650827;NULL;88 Quai Vendeuvre;88 Quai Vendeuvre;14000;CAEN;FRA;FRANCE;0.000000
CODELSF;CODELSF;motin.pascal@gmail.com;0663655023;2022-06-23 15:05:19.000;2022-06-23 15:05:19.000;NULL;NULL;NULL;6 Route de Troarn;6 Route de Troarn;14810;Gonneville-en-Auge;FRA;FRANCE;0.000000
AAZDEPANNAGES;Agence AAZ Dépannages;aaz.depannage@orange.fr;0679780177;2022-08-19 11:32:41.000;2022-08-19 11:33:41.000;50353895100024;FR72503538951;NULL;16 Rue du Goulet;16 Rue du Goulet;14830;LANGRUNE SUR MER;FRA;FRANCE;0.000000
YESSSELECTRONIQUE;YESSS Electronique;loic.lefetey@yesss-fr.com;0231358866;2022-09-01 12:20:08.000;2022-09-01 12:25:49.000;31988334400015;FR41319883344;NULL;ZI de Lazzaro;ZI de Lazzaro;14460;Colombelles;FRA;FRANCE;0.000000
PUBNPOSE1;PUB N'POSE;contact@pubnpose.com;;2022-09-02 10:45:30.000;2022-09-02 10:46:00.000;91044726700014;FR02910447267;NULL;17 Rue des 4 Vents;17 Rue des 4 Vents;14790;VERSON;FRA;FRANCE;0.000000
MAUDIO;M-AUDIO;patrick@m-audio.fr / sav@m-audio.fr;0810001105;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Floor 6, Gresham House;Floor 6, Gresham House;;WATFORD WD17 1LA;FRA;;2500.000000
MCLATOULOUSAINE;MC LA TOULOUSAINE;mc@toulousaine.com;0562799500;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Chemin de l'Hobit;Chemin de l'Hobit;31790;SAINT SAUVEUR;FRA;;0.000000
METALLERIEDENORMA;METALLERIE DE NORMANDIE;traversmaxime@laposte.net;0762038830;2016-04-05 00:00:00.000;2020-10-04 13:32:03.000;81354978900010;NULL;NULL;6A Rue du Stade;6A Rue du Stade;14320;MAY SUR ORNE;FRA;FRANCE;0.000000
STAV;STAV;pieces@stav.fr;;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;Services Pièces Détachées;Services Pièces Détachées;67450;MUNDOLSHEIM;FRA;;0.000000
ECUSONDULIQUE;ECUS.FR;pys@ecus.fr;0223270676;2012-06-18 00:00:00.000;2023-04-17 15:49:34.000;NULL;NULL;2023-04-12 00:00:00.000;P.A du Bois de Soeuvres;P.A du Bois de Soeuvres;35770;VERN/SEICHE;FRA;;0.000000
EOL;EOL INTERIM CAEN;caen@eol-interim.com;0231847125;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;FR52507957553;NULL;11 Rue de Vaucelles;11 Rue de Vaucelles;14000;CAEN;FRA;;0.000000
EVER;EVERGRAPHIC SAS;pascal.gauthier@appligraphic-groupe.com;0474608982;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;43343841300018;NULL;2018-01-02 00:00:00.000;Les Hauts de Jassans;Les Hauts de Jassans;01480;JASSANS RIOTTIER;FRA;;0.000000
EXERTISBM;EXERTIS BANQUE MAGNETIQUE;"jessica.messelis@exertis.fr; stephanie.burlett@exertis.fr";0182647659;2015-08-20 00:00:00.000;2022-09-19 14:00:28.000;NULL;NULL;2023-06-29 00:00:00.000;99 avenue de la Pyramide;99 avenue de la Pyramide;95700;ROISSY EN FRANCE;FRA;FRANCE;0.000000
EXIGENCES;EXIGENCES GENERATEUR D'EMOTIONS;exigences@exigences.fr;0147383000;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;25 Blvd Vital Bouhot;25 Blvd Vital Bouhot;92200;NEUILLY SUR SEINE;FRA;;0.000000
FASTNET;FASTNET RESEAUX ET TELECOM;fastnet@fastnet.fr;0240728889;2012-06-18 00:00:00.000;2021-06-03 17:34:20.000;NULL;FR90443728563;2022-11-15 00:00:00.000;9 Rue de Thessalie;9 Rue de Thessalie;44240;LA CHAPELLE SUR ERDRE;FRA;;0.000000
HERMITAGESOLUTION;HERMITAGE Solutions;commandes@hermitagesolutions.com;0478287541;2012-06-18 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;2022-04-29 00:00:00.000;51, rue Deleuvre;51, rue Deleuvre;69244;LYON Cedex 4;FRA;;0.000000
HOTELDESCARMES1;HOTEL DES CARMES;info@hoteldescarmes.com;0235719231;2018-05-15 00:00:00.000;2020-10-04 13:32:03.000;NULL;NULL;NULL;33 Place des Carmes;33 Place des Carmes;76000;ROUEN;FRA;FRANCE;0.000000
